Wavelength	Transit Depth
#(meters)	(percent)
2.325935e-05	6.051480e-01
2.328257e-05	6.180632e-01
2.330582e-05	6.212837e-01
2.332909e-05	6.125357e-01
2.335239e-05	6.424982e-01
2.337570e-05	6.247094e-01
2.339905e-05	6.127440e-01
2.342241e-05	6.025456e-01
2.344580e-05	6.126168e-01
2.346921e-05	6.354768e-01
2.349265e-05	6.568177e-01
2.351610e-05	6.299553e-01
2.353959e-05	6.276392e-01
2.356309e-05	6.039753e-01
2.358662e-05	6.323826e-01
2.361017e-05	6.433579e-01
2.363375e-05	8.141924e-01
2.365735e-05	6.146062e-01
2.368097e-05	6.252909e-01
2.370461e-05	6.514241e-01
2.372828e-05	6.485514e-01
2.375198e-05	6.254380e-01
2.377570e-05	6.225424e-01
2.379944e-05	6.370539e-01
2.382320e-05	6.037543e-01
2.384699e-05	6.658039e-01
2.387080e-05	6.428425e-01
2.389464e-05	7.066848e-01
2.391850e-05	6.527938e-01
2.394238e-05	7.023811e-01
2.396629e-05	6.661219e-01
2.399022e-05	6.237186e-01
2.401417e-05	6.533194e-01
2.403815e-05	6.391356e-01
2.406216e-05	6.140499e-01
2.408618e-05	6.559136e-01
2.411023e-05	6.427492e-01
2.413431e-05	6.207226e-01
2.415841e-05	6.029336e-01
2.418253e-05	7.817813e-01
2.420668e-05	6.364932e-01
2.423085e-05	6.487415e-01
2.425505e-05	6.248892e-01
2.427926e-05	6.447728e-01
2.430351e-05	7.239634e-01
2.432778e-05	6.423404e-01
2.435207e-05	6.308567e-01
2.437639e-05	6.331581e-01
2.440073e-05	7.221146e-01
2.442509e-05	6.315050e-01
2.444948e-05	6.237753e-01
2.447389e-05	6.322267e-01
2.449833e-05	6.203555e-01
2.452279e-05	6.986270e-01
2.454728e-05	6.525587e-01
2.457179e-05	6.507062e-01
2.459633e-05	6.495396e-01
2.462089e-05	6.247845e-01
2.464547e-05	6.255276e-01
2.467008e-05	6.208923e-01
2.469472e-05	6.357316e-01
2.471938e-05	6.096638e-01
2.474406e-05	6.551400e-01
2.476877e-05	6.242386e-01
2.479350e-05	6.200156e-01
2.481826e-05	8.085041e-01
2.484304e-05	6.757060e-01
2.486785e-05	6.224519e-01
2.489268e-05	6.296116e-01
2.491753e-05	6.365867e-01
2.494241e-05	6.635457e-01
2.496732e-05	6.794468e-01
2.499225e-05	6.429239e-01
2.501721e-05	6.407325e-01
2.504219e-05	6.592268e-01
2.506719e-05	6.284789e-01
2.509222e-05	6.070885e-01
2.511728e-05	6.259902e-01
2.514236e-05	6.830476e-01
2.516746e-05	6.875232e-01
2.519260e-05	6.291899e-01
2.521775e-05	6.474302e-01
2.524293e-05	6.241883e-01
2.526814e-05	6.097924e-01
2.529337e-05	6.205774e-01
2.531863e-05	6.742802e-01
2.534391e-05	6.613663e-01
2.536921e-05	6.599003e-01
2.539455e-05	6.090871e-01
2.541990e-05	6.345516e-01
2.544529e-05	6.161709e-01
2.547069e-05	7.143333e-01
2.549613e-05	7.361002e-01
2.552159e-05	6.124664e-01
2.554707e-05	6.670327e-01
2.557258e-05	6.433641e-01
2.559812e-05	6.603748e-01
2.562368e-05	6.339068e-01
2.564926e-05	6.356113e-01
2.567487e-05	6.232491e-01
2.570051e-05	6.438338e-01
2.572617e-05	6.825722e-01
2.575186e-05	6.207252e-01
2.577758e-05	5.985045e-01
2.580332e-05	6.140811e-01
2.582908e-05	6.136133e-01
2.585487e-05	6.098191e-01
2.588069e-05	6.120175e-01
2.590653e-05	6.373557e-01
2.593240e-05	6.412535e-01
2.595830e-05	6.320793e-01
2.598422e-05	6.986299e-01
2.601016e-05	8.346300e-01
2.603614e-05	6.503374e-01
2.606213e-05	6.200782e-01
2.608816e-05	6.279472e-01
2.611421e-05	6.285581e-01
2.614028e-05	6.416190e-01
2.616639e-05	6.390367e-01
2.619251e-05	6.640598e-01
2.621867e-05	6.107653e-01
2.624485e-05	6.498970e-01
2.627105e-05	6.234143e-01
2.629729e-05	6.417226e-01
2.632355e-05	6.386057e-01
2.634983e-05	6.521434e-01
2.637614e-05	6.264567e-01
2.640248e-05	6.571873e-01
2.642884e-05	7.030067e-01
2.645523e-05	6.149990e-01
2.648165e-05	6.129105e-01
2.650809e-05	6.445790e-01
2.653456e-05	6.250174e-01
2.656106e-05	6.672389e-01
2.658758e-05	6.536054e-01
2.661413e-05	6.325618e-01
2.664070e-05	6.889174e-01
2.666731e-05	6.581266e-01
2.669393e-05	6.756603e-01
2.672059e-05	6.360343e-01
2.674727e-05	6.596061e-01
2.677398e-05	6.583474e-01
2.680071e-05	6.915864e-01
2.682748e-05	6.580995e-01
2.685426e-05	7.566075e-01
2.688108e-05	6.281174e-01
2.690792e-05	8.346277e-01
2.693479e-05	6.506368e-01
2.696168e-05	6.255823e-01
2.698861e-05	6.602777e-01
2.701556e-05	6.457225e-01
2.704253e-05	6.256875e-01
2.706953e-05	6.666024e-01
2.709656e-05	6.275312e-01
2.712362e-05	6.481451e-01
2.715071e-05	6.264054e-01
2.717782e-05	6.377863e-01
2.720495e-05	6.140855e-01
2.723212e-05	6.449828e-01
2.725931e-05	6.639683e-01
2.728653e-05	6.260234e-01
2.731378e-05	6.164180e-01
2.734105e-05	6.369183e-01
2.736835e-05	6.117493e-01
2.739568e-05	6.224007e-01
2.742304e-05	6.804288e-01
2.745042e-05	7.249285e-01
2.747783e-05	6.181008e-01
2.750527e-05	6.273970e-01
2.753273e-05	6.329149e-01
2.756023e-05	6.309890e-01
2.758775e-05	6.169718e-01
2.761529e-05	6.201056e-01
2.764287e-05	6.199149e-01
2.767047e-05	6.459949e-01
2.769810e-05	6.231495e-01
2.772576e-05	6.139219e-01
2.775344e-05	6.421945e-01
2.778116e-05	6.331519e-01
2.780890e-05	6.226362e-01
2.783666e-05	6.553423e-01
2.786446e-05	6.238303e-01
2.789228e-05	6.937292e-01
2.792014e-05	6.219007e-01
2.794801e-05	7.454133e-01
2.797592e-05	6.472802e-01
2.800386e-05	6.268696e-01
2.803182e-05	6.286168e-01
2.805981e-05	6.650019e-01
2.808783e-05	6.703910e-01
2.811588e-05	8.346182e-01
2.814395e-05	6.400317e-01
2.817205e-05	6.241383e-01
2.820018e-05	7.105433e-01
2.822834e-05	6.682387e-01
2.825653e-05	6.100514e-01
2.828475e-05	6.443036e-01
2.831299e-05	6.617258e-01
2.834126e-05	6.911362e-01
2.836956e-05	6.693671e-01
2.839789e-05	6.667999e-01
2.842624e-05	7.228757e-01
2.845463e-05	6.248472e-01
2.848304e-05	6.273713e-01
2.851148e-05	6.427191e-01
2.853995e-05	6.362675e-01
2.856845e-05	6.757971e-01
2.859698e-05	6.158792e-01
2.862553e-05	6.073888e-01
2.865412e-05	6.192483e-01
2.868273e-05	6.568227e-01
2.871137e-05	6.330535e-01
2.874004e-05	6.241195e-01
2.876874e-05	6.586757e-01
2.879746e-05	6.148120e-01
2.882622e-05	6.235972e-01
2.885500e-05	6.064589e-01
2.888382e-05	6.445346e-01
2.891266e-05	6.589275e-01
2.894153e-05	6.054947e-01
2.897043e-05	6.186148e-01
2.899936e-05	6.218549e-01
2.902831e-05	7.422780e-01
2.905730e-05	6.231927e-01
2.908631e-05	6.731033e-01
2.911536e-05	6.530486e-01
2.914443e-05	6.336884e-01
2.917353e-05	6.241556e-01
2.920266e-05	7.658913e-01
2.923182e-05	6.122982e-01
2.926101e-05	6.462205e-01
2.929023e-05	6.222866e-01
2.931948e-05	6.438441e-01
2.934875e-05	6.661880e-01
2.937806e-05	6.028148e-01
2.940739e-05	6.306526e-01
2.943676e-05	6.657791e-01
2.946615e-05	6.269626e-01
2.949558e-05	6.616530e-01
2.952503e-05	6.605310e-01
2.955451e-05	6.474856e-01
2.958402e-05	6.282680e-01
2.961356e-05	6.269440e-01
2.964313e-05	6.599437e-01
2.967273e-05	6.317406e-01
2.970236e-05	6.530255e-01
2.973202e-05	6.284423e-01
2.976171e-05	6.134573e-01
2.979143e-05	6.280746e-01
2.982117e-05	6.534840e-01
2.985095e-05	6.388516e-01
2.988076e-05	6.546385e-01
2.991060e-05	6.503961e-01
2.994046e-05	6.298049e-01
2.997036e-05	6.160544e-01
3.000029e-05	6.902073e-01
